soft_name,missing,TP,FN,FP,TN,optimal_th,Accuracy,precision,NPV,Sensitivity,Specificity,F1,MCC
CADD_splice+Trap+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_zscore+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_zscore+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_zscore+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_dpsi,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_zscore,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+SPIDEX_zscore,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_zscore+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_zscore+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_zscore+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+SPIDEX_dpsi+SPIDEX_zscore,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+SPIDEX_dpsi+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+SPIDEX_dpsi+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+SPIDEX_dpsi+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+SPIDEX_zscore+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+SPIDEX_zscore+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+SPIDEX_zscore+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
SPIDEX_dpsi+SPIDEX_zscore+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
SPIDEX_dpsi+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
SPIDEX_dpsi+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
SPIDEX_dpsi+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
pangolin+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+Trap+SPIDEX_dpsi,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+Trap+SPIDEX_zscore,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+Trap+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+Trap+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+Trap+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_dpsi+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_dpsi+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_dpsi+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_zscore+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_zscore+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_zscore+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_dpsi+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_dpsi+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_dpsi+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_zscore+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_zscore+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_zscore+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+pangolin+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_dpsi+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_dpsi+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_dpsi+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_zscore+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_zscore+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_zscore+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+pangolin+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+SPIDEX_dpsi+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+SPIDEX_dpsi+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+SPIDEX_dpsi+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
Trap+pangolin+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
SPIDEX_dpsi+pangolin+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
SPIDEX_zscore+pangolin+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+Trap+SPIDEX_zscore+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+Trap+SPIDEX_zscore+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+Trap+SPIDEX_zscore+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+Trap+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+Trap+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+Trap+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_dpsi+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_dpsi+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_dpsi+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+pangolin+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_dpsi+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_dpsi+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_dpsi+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+Trap+pangolin+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_zscore+pangolin+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_dpsi+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_dpsi+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_dpsi+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+Trap+pangolin+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_zscore+pangolin+squirls+spliceogen,0,0.000000,3.000000,0.000000,18.000000,6.0000,0.8571,nan,0.8571,0.0000,1.0000,nan,nan
